airbnb_listing_id,occ,adr,rev,n,number_of_reviews,star_rating,number_of_bedrooms,number_of_guests,listing_type,is_professional,picture_count,cleaning_fee,min_nights,suburb,latitude,longitude,rb
52172003,0.9370074565489293,382.95879092769525,37826.36363276466,105,25.0,5.0,2.0,6.0,apartamento,False,12.0,610.0,0.0,Centro,-27.09852,-48.6142,11-30
52214716,0.5510600317862981,1534.2302128758672,91616.85507225216,105,7.0,5.0,4.0,11.0,apartamento,True,31.0,350.0,0.0,Meia Praia,-27.13719,-48.59333,3-10
52266549,0.7275684949439916,711.4071738466498,55341.04711330758,105,14.0,4.789999961853027,3.0,8.0,apartamento,False,26.0,300.0,0.0,Morretes,-27.1147,-48.60836,11-30
52346232,0.847289819587209,726.5067964762092,65270.21209233994,105,47.0,4.769999980926514,3.0,8.0,apartamento,True,12.0,300.0,0.0,Meia Praia,-27.1279,-48.60001,30+
52348108,0.9330396446082326,625.5393574867948,61540.920665951795,105,25.0,4.760000228881836,2.0,6.0,apartamento,False,18.0,250.0,0.0,Meia Praia,-27.12175,-48.60798,11-30
52354467,0.810804964525292,619.1421582809656,53360.94247532883,105,20.0,4.900000095367432,3.0,6.0,apartamento,False,20.0,250.0,0.0,Meia Praia,-27.14266,-48.58799,11-30
52358821,0.27084345029900236,674.9170402835306,20298.428626231085,105,35.0,5.0,3.0,6.0,casa,False,28.0,250.0,0.0,Canto da Praia,-27.09022,-48.60523,30+
52365560,0.5207216675649113,349.62899707711165,19777.287139471482,105,10.0,4.800000190734863,1.0,4.0,apartamento,False,20.0,200.0,0.0,Meia Praia,-27.13252639770508,-48.60519790649414,3-10
52472131,0.225500537380923,675.8155059294644,16995.080013635637,105,19.0,4.840000152587891,2.0,6.0,apartamento,False,25.0,200.0,0.0,Meia Praia,-27.1355,-48.59625,11-30
52474050,0.97396785834251,775.2564465373473,79410.66938851435,105,41.0,4.929999828338623,2.0,7.0,apartamento,False,17.0,250.0,0.0,Meia Praia,-27.12652,-48.60601,30+
52530322,0.5410144526870913,507.2927134927108,29764.92250741926,105,11.0,4.909999847412109,2.0,6.0,apartamento,False,14.0,250.0,0.0,Meia Praia,-27.141527,-48.594387,11-30
52536443,0.9879136238915981,419.94183565963516,43593.4230746166,105,13.0,5.0,2.0,5.0,apartamento,False,13.0,260.0,0.0,Centro,-27.09896,-48.61409,11-30
52596621,0.06368228867084214,1060.5531981918127,7648.743874038637,105,11.0,5.0,3.0,6.0,apartamento,False,51.0,300.0,0.0,Meia Praia,-27.13582,-48.59379,11-30
52619006,0.8577457708953793,519.7556665084392,47238.68684200116,105,70.0,5.0,2.0,6.0,apartamento,False,70.0,260.0,0.0,Centro,-27.09687,-48.61349,30+
52627650,0.9870211693572291,318.050701031106,32988.278738535046,105,50.0,4.800000190734863,1.0,3.0,apartamento,False,7.0,200.0,0.0,Morretes,-27.12237,-48.61066,30+
52646204,0.7690894867653031,1038.6053987077753,85153.09542639114,105,12.0,5.0,4.0,10.0,apartamento,False,29.0,250.0,0.0,Meia Praia,-27.12354,-48.60619,11-30
52650644,0.6779250647264022,718.1559590137838,52243.473659579395,105,12.0,4.920000076293945,3.0,7.0,apartamento,False,13.0,150.0,0.0,Meia Praia,-27.13848,-48.59684,11-30
52652931,0.8573989745981949,466.63261963195015,42394.36007111565,105,18.0,5.0,2.0,5.0,apartamento,False,27.0,250.0,0.0,Meia Praia,-27.13172,-48.60008,11-30
52670832,0.9954890330896523,598.6281872819326,62589.784162674405,105,27.0,4.929999828338623,3.0,8.0,apartamento,False,88.0,300.0,0.0,Meia Praia,-27.131212,-48.598259,11-30
52758042,0.050504042626390605,3028.9564696075972,17345.80616680224,105,1.0,5.0,4.0,8.0,apartamento,True,50.0,300.0,0.0,Meia Praia,-27.14416,-48.58964,1-2
52826190,0.9294174893506099,361.12324256121565,35397.77287896114,105,12.0,4.75,2.0,6.0,casa,False,8.0,250.0,0.0,Morretes,-27.1211395264,-48.6170883179,11-30
52884842,0.20321608643376712,1865.129030043864,42357.84720226041,105,5.0,5.0,4.0,10.0,apartamento,False,29.0,200.0,0.0,Meia Praia,-27.13071,-48.60049,3-10
52969803,0.7560595763635635,383.22202217090955,30915.650206830585,105,27.0,5.0,2.0,5.0,apartamento,False,30.0,160.0,0.0,Centro,-27.09458,-48.61383,11-30
53008127,0.87652492147347,339.00182079758247,31446.051379436336,105,34.0,4.849999904632568,3.0,9.0,apartamento,False,9.0,250.0,0.0,Meia Praia,-27.131344,-48.601601,30+
53077335,0.9879462253822223,1177.8971930280934,122279.22370100216,105,7.0,5.0,3.0,7.0,apartamento,False,18.0,250.0,0.0,Centro,-27.097563,-48.616962,3-10
53113087,0.8965972401961317,561.35413128125,53194.07650049143,105,12.0,5.0,3.0,8.0,apartamento,False,19.0,300.0,0.0,Meia Praia,-27.12912,-48.60299,11-30
53133732,0.5345582909256102,818.9234727441433,47500.983022771485,105,10.0,5.0,2.0,6.0,apartamento,True,36.0,350.0,0.0,Meia Praia,-27.13867,-48.59181,3-10
53143021,0.8298649500572663,652.2104169920296,57457.699571997786,105,14.0,4.710000038146973,2.0,6.0,apartamento,False,14.0,250.0,0.0,Meia Praia,-27.132378,-48.597416,11-30
53154219,0.37864677498018856,648.3277194030757,26992.87808748924,105,27.0,4.849999904632568,2.0,5.0,apartamento,False,21.0,300.0,0.0,Meia Praia,-27.1395,-48.59329,11-30
53175731,0.059044469730882086,1055.7845306370766,7062.892874281533,105,7.0,5.0,3.0,7.0,apartamento,False,25.0,360.0,0.0,Meia Praia,-27.13184928894043,-48.59804916381836,3-10
53190433,0.9608976616931538,931.443274968848,94205.74958319849,105,20.0,4.699999809265137,3.0,8.0,apartamento,False,26.0,350.0,0.0,Centro,-27.0956,-48.61421,11-30
53195241,0.38838509792775305,1903.3467937677485,81213.07095362598,105,12.0,4.920000076293945,4.0,10.0,apartamento,False,36.0,350.0,0.0,Meia Praia,-27.12357,-48.60636,11-30
53240300,0.5826529146296932,1069.59504069438,67363.46325156486,105,15.0,4.929999828338623,3.0,14.0,apartamento,False,28.0,350.0,0.0,Meia Praia,-27.1411,-48.59305,11-30
53280496,0.9731343938631396,453.7102909229061,46436.86153765046,105,12.0,5.0,3.0,7.0,apartamento,False,24.0,260.0,0.0,Centro,-27.0991,-48.61369,11-30
53314692,0.8526134524157779,717.376795236186,64831.813869020385,105,19.0,4.579999923706055,1.0,5.0,apartamento,False,86.0,250.0,0.0,Centro,-27.09766,-48.61253,11-30
53325047,0.8829117401350945,515.1761825563744,48116.1113073633,105,20.0,4.900000095367432,2.0,6.0,apartamento,False,38.0,250.0,0.0,Meia Praia,-27.12604,-48.6031,11-30
53337464,0.21934114639581942,664.1904616083466,16256.00788618322,105,14.0,5.0,2.0,6.0,apartamento,False,11.0,250.0,0.0,Meia Praia,-27.14161,-48.58837,11-30
53340772,0.7732642649216364,530.8345739702892,43745.459340894726,105,17.0,5.0,3.0,7.0,apartamento,False,15.0,300.0,0.0,Meia Praia,-27.1317806244,-48.5987701416,11-30
53365226,0.7743681268615976,344.9894251969042,28468.561626494855,105,20.0,4.650000095367432,2.0,5.0,apartamento,False,14.0,200.0,0.0,Meia Praia,-27.144073486328125,-48.58872985839844,11-30
53445765,0.8651038936651488,436.62204544482813,40003.82892104322,105,24.0,5.0,2.0,6.0,apartamento,False,11.0,200.0,0.0,Meia Praia,-27.13015,-48.60173,11-30
53448627,0.9676944827794896,491.3231219859747,50022.38467570509,105,6.0,5.0,3.0,12.0,apartamento,False,10.0,290.0,0.0,Meia Praia,-27.14387,-48.58931,3-10
53458717,0.8928510210073614,444.6779107499602,41971.9888616373,105,11.0,5.0,3.0,6.0,apartamento,False,21.0,200.0,0.0,Meia Praia,-27.13854,-48.59464,11-30
53474066,0.9483014700668305,1024.6570535897263,102356.02519662151,105,15.0,4.670000076293945,3.0,7.0,apartamento,False,21.0,200.0,0.0,Centro,-27.10185,-48.61511,11-30
53492577,0.9553293676844271,341.41036956499164,34342.0115570878,105,15.0,4.929999828338623,3.0,8.0,apartamento,False,21.0,300.0,0.0,Meia Praia,-27.12491,-48.60564,11-30
53581602,0.7120132721769489,557.566083530572,42494.08368408183,105,6.0,5.0,3.0,8.0,apartamento,False,28.0,250.0,0.0,Centro,-27.09575,-48.61526,3-10
53605382,0.9092281561360545,767.7240806926106,73714.1985637585,105,66.0,4.920000076293945,4.0,7.0,apartamento,False,25.0,300.0,0.0,Centro,-27.09658,-48.61303,30+
53643568,0.9731343938631396,608.3235705944999,62261.398921158485,105,19.0,5.0,3.0,7.0,apartamento,True,52.0,199.0,0.0,Meia Praia,-27.13755,-48.59968,11-30
53645678,0.8038991556593251,790.6921494671479,67597.6376100907,105,13.0,5.0,3.0,7.0,apartamento,False,20.0,300.0,0.0,Meia Praia,-27.13588,-48.59957,11-30
53656846,0.8810042785019363,255.53200844726902,23817.445090874702,105,40.0,4.849999904632568,1.0,2.0,casa,False,15.0,150.0,0.0,Alto Sao Bento,-27.08743,-48.61068,30+
53669499,0.7422349574044765,679.0761716384571,53834.23086404443,105,58.0,4.900000095367432,3.0,6.0,apartamento,True,20.0,200.0,0.0,Meia Praia,-27.12877,-48.60177,30+
53671997,0.9681546274726036,442.47773609053,45069.4831630739,105,12.0,4.920000076293945,2.0,6.0,apartamento,False,21.0,250.0,0.0,Meia Praia,-27.13499,-48.59574,11-30
53717416,0.7374420048493437,708.4611211485912,55820.18699440758,105,34.0,4.5,3.0,6.0,apartamento,True,6.0,484.0,0.0,Meia Praia,-27.1319999695,-48.5999984741,30+
53733977,0.9382095582343831,407.34189683230494,40283.31812440733,105,39.0,4.949999809265137,2.0,4.0,apartamento,False,19.0,220.0,0.0,Meia Praia,-27.13436,-48.60539,30+
53738511,0.6595722005230809,469.6096641111975,33283.269848802265,105,81.0,4.829999923706055,2.0,5.0,apartamento,True,22.0,200.0,0.0,Meia Praia,-27.14046,-48.59394,30+
53794321,0.7604888631415766,709.8279572374703,57581.35871582207,105,17.0,4.880000114440918,2.0,5.0,apartamento,False,27.0,250.0,0.0,Meia Praia,-27.144075,-48.588612,11-30
53796581,0.7209132956173171,1134.7177262914647,87505.36419439096,105,6.0,5.0,4.0,12.0,apartamento,False,29.0,400.0,0.0,Morretes,-27.11673,-48.60955,3-10
53803935,0.9723230568506285,597.3503248174652,61090.4141833131,105,13.0,4.849999904632568,3.0,12.0,apartamento,False,18.0,290.0,0.0,Meia Praia,-27.14353,-48.58944,11-30
53815397,0.49078474555667884,242.9651762505461,12985.595783789551,105,86.0,4.929999828338623,1.0,2.0,apartamento,False,30.0,0.0,0.0,Alto Sao Bento,-27.08593,-48.61291,30+
53825192,0.9320212997785369,882.7066369664542,86752.03855177884,105,65.0,4.889999866485596,3.0,7.0,apartamento,True,1.0,200.0,0.0,Meia Praia,-27.135511,-48.598106,30+
53893648,0.8743206531008922,679.6016120156328,62890.93567698309,105,18.0,5.0,2.0,6.0,apartamento,False,5.0,250.0,0.0,Meia Praia,-27.13708,-48.59322,11-30
53899162,0.49078474555667884,307.5331524328009,16436.51682613472,105,20.0,4.900000095367432,2.0,7.0,apartamento,False,9.0,180.0,0.0,Meia Praia,-27.14542,-48.5879,11-30
53903158,0.7422349574044765,1233.2581713282493,97767.39029152878,105,17.0,4.940000057220459,3.0,8.0,apartamento,False,19.0,400.0,0.0,Morretes,-27.1140804291,-48.6089096069,11-30
53914255,0.9166683144613449,574.1146513429621,55548.91217611087,105,8.0,5.0,2.0,5.0,apartamento,True,12.0,300.0,0.0,Meia Praia,-27.12743,-48.60484,3-10
53915734,0.7604888631415765,499.33751814205374,40506.34024659422,105,95.0,4.75,2.0,4.0,apartamento,True,79.0,300.0,0.0,Morretes,-27.11812,-48.61205,30+
53918137,0.6667173588199481,442.2469194107604,31666.549136927333,105,14.0,4.929999828338623,2.0,6.0,apartamento,False,12.0,290.0,0.0,Meia Praia,-27.13368,-48.59851,11-30
53936201,0.9332952443589684,883.1561618239698,86907.79497869937,105,34.0,4.760000228881836,3.0,6.0,apartamento,True,57.0,417.0,0.0,Meia Praia,-27.1370506287,-48.5928611755,30+
53972959,0.7853068039542621,996.8178339231436,83355.83609597638,105,13.0,4.769999980926514,3.0,6.0,apartamento,False,19.0,400.0,0.0,Meia Praia,-27.12606,-48.60417,11-30
53973724,0.8141732046155117,642.0908423861965,55555.86653969964,105,15.0,4.929999828338623,3.0,6.0,apartamento,False,24.0,300.0,0.0,Meia Praia,-27.138261795043945,-48.59214019775391,11-30
53986731,0.9839371812813202,362.1793239157863,37455.08588403533,105,31.0,4.940000057220459,3.0,6.0,apartamento,False,15.0,250.0,0.0,Centro,-27.09297,-48.61155,30+
54005716,0.8810042785019363,856.8580865221885,79865.4170584096,105,43.0,4.860000133514404,1.0,4.0,casa,False,41.0,220.0,0.0,none,-27.0917,-48.64525,30+
54020562,0.9522649258597462,334.5311241175127,33548.57540875085,105,16.0,4.880000114440918,3.0,7.0,casa,False,14.0,0.0,0.0,Centro,-27.08848,-48.61129,11-30
54145466,0.1846492335455825,1952.2866714071736,40357.75017560077,105,0.0,0.0,4.0,8.0,apartamento,False,27.0,200.0,0.0,Meia Praia,-27.14099,-48.59296,0
54167570,0.6264188006880705,1496.6285637757085,100994.45649516776,105,8.0,5.0,3.0,15.0,apartamento,False,30.0,150.0,0.0,Meia Praia,-27.139,-48.59015,3-10
54237040,0.6741971712135071,761.380025474621,55098.56806353932,105,9.0,5.0,3.0,8.0,apartamento,False,17.0,350.0,0.0,Meia Praia,-27.125023,-48.605911,3-10
54245203,0.9668800253393732,537.704974307587,54701.30539572139,105,8.0,5.0,2.0,5.0,apartamento,False,12.0,200.0,0.0,Meia Praia,-27.13743,-48.59675,3-10
54246694,0.300112093696549,762.6476919104593,25346.628715315906,105,10.0,5.0,3.0,8.0,apartamento,False,16.0,300.0,0.0,Meia Praia,-27.12549,-48.60478,3-10
54287612,0.8765249214734698,455.80947428092406,42281.212867084454,105,10.0,4.900000095367432,2.0,6.0,apartamento,False,11.0,610.0,0.0,Centro,-27.09865,-48.61512,3-10
54365625,0.40927982200844726,703.4172609832596,31570.479957230917,105,10.0,4.300000190734863,3.0,8.0,casa,False,12.0,180.0,0.0,Ilhota,-27.0600700378,-48.599521637,3-10
525472560929976068,0.47336838660674996,1099.1817846679076,56745.17238330511,105,18.0,4.940000057220459,3.0,8.0,apartamento,False,25.0,350.0,0.0,Meia Praia,-27.138884,-48.591633,11-30
543584528464360785,0.7577775850988689,413.1890977956001,33404.86635293026,105,26.0,4.920000076293945,2.0,6.0,apartamento,False,25.0,350.0,0.0,Meia Praia,-27.135307,-48.597923,11-30
549056203343531816,0.9513993586194428,560.039468672883,56115.77559836667,105,24.0,5.0,3.0,8.0,apartamento,False,32.0,200.0,0.0,Meia Praia,-27.13664,-48.59714,11-30
552912581186899747,0.8338728210032567,1352.6361624510728,119706.0735070918,105,19.0,5.0,7.0,16.0,casa,False,15.0,250.0,0.0,Meia Praia,-27.119652,-48.608742,11-30
553578003486746447,0.9819827604964988,643.6040170398342,66434.70568315012,105,16.0,4.809999942779541,2.0,6.0,apartamento,False,23.0,280.0,0.0,Meia Praia,-27.13445,-48.596,11-30
557386903732882183,0.7864673781907608,1158.9264149888766,97047.06205042407,105,6.0,5.0,3.0,9.0,apartamento,False,33.0,300.0,0.0,Meia Praia,-27.13484,-48.59793,3-10
572368704250611987,0.9248614228688592,565.6422233622161,55189.27992887316,105,35.0,4.860000133514404,2.0,5.0,apartamento,False,21.0,200.0,0.0,Meia Praia,-27.13214,-48.59797,30+
573122310094338767,0.9211146266778962,702.1654607396682,68248.59751227178,105,15.0,4.929999828338623,3.0,6.0,apartamento,False,22.0,300.0,0.0,Meia Praia,-27.1259543281,-48.603679575,11-30
577333685681759877,0.9428508979705441,585.4376623432258,58165.03565545677,105,55.0,4.849999904632568,2.0,6.0,apartamento,False,33.0,200.0,0.0,Meia Praia,-27.13742,-48.59424,30+
577547502503396579,0.833084624759183,716.2853201481963,63333.52629204407,105,26.0,4.849999904632568,2.0,4.0,apartamento,False,29.0,250.0,0.0,Meia Praia,-27.137562,-48.592739,11-30
580407424598756855,0.9746076819864772,461.3644385969964,47287.404708032605,105,11.0,5.0,3.0,10.0,apartamento,False,33.0,270.0,0.0,Meia Praia,-27.13282,-48.59775,11-30
580589381711973141,0.7980610651020051,420.84502523009604,35731.84894434493,105,11.0,5.0,2.0,4.0,apartamento,False,16.0,180.0,0.0,Morretes,-27.12061,-48.60943,11-30
599368528094352718,0.9814501230530818,443.30303835462905,45735.73909463531,105,48.0,4.960000038146973,3.0,6.0,apartamento,False,73.0,300.0,0.0,Meia Praia,-27.136614,-48.596977,30+
604521043281534642,0.9582147135065826,811.5193823944801,81861.32841150888,105,40.0,4.949999809265137,4.0,7.0,apartamento,False,26.0,300.0,0.0,Centro,-27.097000122070312,-48.61399841308594,30+
605748852048435444,0.8300804282061228,481.99660578042284,42472.80067088194,105,33.0,5.0,3.0,6.0,apartamento,False,30.0,250.0,0.0,Meia Praia,-27.132032,-48.60078,30+
610155932497817911,0.6400379708275715,520.7307664256211,35866.28256266267,105,85.0,4.880000114440918,2.0,5.0,apartamento,True,30.0,200.0,0.0,Canto da Praia,-27.089041,-48.609604,30+
612245203931813020,0.7648315909623111,769.0015283680152,62718.55190685711,105,24.0,4.920000076293945,4.0,9.0,apartamento,False,18.0,300.0,0.0,Meia Praia,-27.12744,-48.60161,11-30
613221032690703355,0.9280844170716495,729.490413007052,71409.1280499517,105,23.0,4.909999847412109,3.0,8.0,apartamento,False,38.0,300.0,0.0,Meia Praia,-27.14196,-48.58879,11-30
618150693526656201,0.8395023566252048,304.4174467703989,27112.02574704932,105,28.0,4.860000133514404,2.0,6.0,apartamento,False,19.0,150.0,0.0,Meia Praia,-27.135462,-48.599304,11-30
618943952389206201,0.5749340067128803,531.4510136608138,33047.67384142213,105,13.0,4.849999904632568,2.0,6.0,apartamento,False,13.0,360.0,0.0,Meia Praia,-27.138018,-48.592251,11-30
621626596784793972,0.8838109196265829,524.567581058295,49040.24623546909,105,39.0,5.0,3.0,8.0,apartamento,False,105.0,310.0,0.0,Meia Praia,-27.11923,-48.60638,30+
622878708674009200,0.5389613431065216,709.0029809508819,41449.09138015158,105,5.0,5.0,2.0,8.0,apartamento,False,13.0,300.0,0.0,Meia Praia,-27.13289,-48.59809,3-10
627388721154300829,0.9652218076314295,499.4339247219023,50726.078312028534,105,38.0,4.869999885559082,3.0,8.0,apartamento,False,24.0,270.0,0.0,Meia Praia,-27.128237,-48.603851,30+
628340205412932131,0.9908961614287635,429.19240919970997,44679.98237034197,105,27.0,4.960000038146973,1.0,4.0,apartamento,False,34.0,60.0,0.0,Morretes,-27.115776,-48.610996,11-30
628897724940732017,0.9634870079538119,879.4808493363767,89175.50441299553,105,21.0,4.949999809265137,4.0,10.0,apartamento,False,24.0,250.0,0.0,Meia Praia,-27.13028,-48.60231,11-30
629724091250673746,0.855202988900498,678.6788352442961,61510.19662364504,105,46.0,4.71999979019165,2.0,6.0,apartamento,True,18.0,400.0,0.0,Meia Praia,-27.138999939,-48.5909996033,30+
630326155301078742,0.9199465228957516,392.2915581604163,38084.18897873036,105,17.0,4.880000114440918,2.0,6.0,apartamento,False,27.0,250.0,0.0,Meia Praia,-27.13633,-48.59653,11-30
633809099013662442,0.9294162864128932,535.2470225612701,52465.549816768755,105,40.0,4.980000019073486,3.0,7.0,apartamento,False,14.0,250.0,0.0,Meia Praia,-27.13237953186035,-48.598140716552734,30+
639163267116212627,0.9894464958138274,100.88065841077284,10487.498825129158,105,23.0,5.0,1.0,2.0,outros,,33.0,0.0,0.0,Tabuleiro dos Oliveiras,-27.11508,-48.60987,11-30
639216644351145145,0.9827004783417792,1157.364097229797,119548.5309756029,105,29.0,4.96999979019165,5.0,14.0,apartamento,False,32.0,450.0,0.0,Meia Praia,-27.129429,-48.602386,11-30
645092818132652927,0.9522649258597462,391.11289529869714,39222.89890328419,105,38.0,4.949999809265137,2.0,6.0,apartamento,False,10.0,150.0,0.0,Meia Praia,-27.12332,-48.60587,30+
667324814851452653,0.7732642649216364,963.0258965162217,79361.8431542422,105,6.0,5.0,3.0,12.0,apartamento,False,26.0,250.0,0.0,Meia Praia,-27.14419,-48.58928,3-10
668715506986619718,0.9181735447020879,639.4202274308127,61963.19463979426,105,17.0,4.940000057220459,3.0,8.0,apartamento,False,14.0,320.0,0.0,Meia Praia,-27.1315382903,-48.5999644484,11-30
670778657683556451,0.9345506670946035,916.6541747067998,90318.3096385078,105,6.0,5.0,3.0,8.0,apartamento,False,21.0,300.0,0.0,Meia Praia,-27.1304644,-48.5999387,3-10
673825002694927178,0.92255143324476,781.5887431071566,76079.81225890593,105,9.0,5.0,3.0,8.0,apartamento,False,24.0,300.0,0.0,Meia Praia,-27.12955,-48.60092,3-10
673826204715344716,0.8869894212288661,940.0392157385911,88179.12504228165,105,7.0,5.0,3.0,8.0,apartamento,False,20.0,300.0,0.0,Meia Praia,-27.13078,-48.59923,3-10
673826267743797671,0.9562993731459645,827.0497412131355,83271.21026427919,105,14.0,4.929999828338623,3.0,8.0,apartamento,False,23.0,300.0,0.0,Meia Praia,-27.13111,-48.59955,11-30
674566887638611404,0.9320212997785369,556.3358333652433,54676.452677076406,105,15.0,5.0,3.0,6.0,apartamento,False,25.0,420.0,0.0,Meia Praia,-27.1280719,-48.6037175,11-30
675242237586865339,0.6264188006880705,500.28183762934685,33759.67391555922,105,6.0,5.0,2.0,6.0,apartamento,False,11.0,250.0,0.0,Morretes,-27.1178901266,-48.6103804037,3-10
676838365540390245,0.977221554085378,315.66770738670283,32435.75857349796,105,8.0,5.0,2.0,6.0,apartamento,False,16.0,200.0,0.0,Meia Praia,-27.120297,-48.6080199,3-10
678242953903453952,0.8965972401961319,402.3490943990502,38126.71416262079,105,10.0,5.0,2.0,6.0,apartamento,False,25.0,200.0,0.0,Meia Praia,-27.13409,-48.59766,3-10
679166677359467385,0.5261365797751546,1173.1763901440463,67022.93013802124,105,7.0,5.0,3.0,10.0,apartamento,True,32.0,350.0,0.0,Meia Praia,-27.13449,-48.59377,3-10
681139047695558927,0.8522545418787036,213.1599347931355,19256.3505708314,105,22.0,4.730000019073486,2.0,4.0,apartamento,False,11.0,260.0,0.0,Morretes,-27.1191261793,-48.6119957641,11-30
681894806923375678,0.9267324243210402,768.6860032151529,75142.83048666212,105,19.0,5.0,3.0,8.0,apartamento,False,16.0,300.0,0.0,Meia Praia,-27.13073,-48.59938,11-30
684782448665574114,0.8526134524157779,680.8365869277255,61529.549285720896,105,29.0,5.0,3.0,9.0,apartamento,False,37.0,250.0,0.0,Meia Praia,-27.12936,-48.60297,11-30
686743101124580615,0.9640178648025127,797.5134050396116,80906.22720033569,105,6.0,5.0,3.0,8.0,apartamento,False,20.0,300.0,0.0,Meia Praia,-27.13114,-48.60092,3-10
687757820659405525,0.2517549737079306,591.3163921791676,16560.324878901596,105,8.0,5.0,2.0,6.0,apartamento,False,22.0,220.0,0.0,Morretes,-27.1179432516,-48.6103539169,3-10
693024169316156606,0.8928510210073614,604.8962173362758,57094.57718209129,105,29.0,4.71999979019165,2.0,6.0,apartamento,False,12.0,200.0,0.0,Meia Praia,-27.1371247,-48.594679,11-30
694313018923554703,0.9716256811809705,1051.5054393029097,107463.94624260748,105,5.0,5.0,3.0,7.0,apartamento,True,26.0,380.0,0.0,Meia Praia,-27.14393,-48.58896,3-10
694947516825280143,0.9820857358606633,396.47420399704276,40929.267313391036,105,24.0,5.0,3.0,8.0,apartamento,False,23.0,500.0,0.0,Meia Praia,-27.1302070834,-48.6008587105,11-30
703527486074504582,0.7604888631415765,357.4074475862856,28992.94996391263,105,18.0,4.940000057220459,2.0,5.0,apartamento,False,35.0,300.0,0.0,Meia Praia,-27.1405906677,-48.5980682373,11-30
703538637731385185,0.6658487444121028,439.0335198039248,31397.54046642488,105,22.0,4.820000171661377,2.0,6.0,apartamento,,17.0,0.0,0.0,Meia Praia,-27.13524,-48.59871,11-30
703678241822238330,0.7577775850988688,362.0903290646642,29273.71296731839,105,15.0,4.929999828338623,2.0,5.0,apartamento,False,9.0,300.0,0.0,Meia Praia,-27.14152,-48.59796,11-30
705946468067026302,0.8141732046155117,481.5860738569511,41668.45231298672,105,22.0,5.0,2.0,6.0,apartamento,False,26.0,300.0,0.0,Meia Praia,-27.14038,-48.59706,11-30
708045427082372124,0.13852009100695753,1279.2985842249695,19926.730752887917,105,8.0,5.0,2.0,5.0,apartamento,False,15.0,250.0,0.0,Centro,-27.0943841485,-48.6122039706,3-10
711032530664362412,0.9294995309509375,187.72351268134705,18402.43223385978,105,13.0,5.0,1.0,2.0,casa,False,7.0,80.0,0.0,Varzea,-27.09522,-48.61969,11-30
716703779507124462,0.49078474555667884,720.9819775260689,38533.83712032984,105,10.0,4.800000190734863,2.0,6.0,apartamento,True,19.0,300.0,0.0,Meia Praia,-27.124883,-48.603892,3-10
718922870189236806,0.9512054567859761,1922.0994191892264,192556.85119899118,105,13.0,5.0,5.0,16.0,apartamento,False,30.0,500.0,0.0,Meia Praia,-27.13152,-48.59645,11-30
719355891470345652,0.5510600317862981,581.8796719679187,34747.05759851158,105,9.0,5.0,2.0,6.0,apartamento,False,24.0,300.0,0.0,Meia Praia,-27.1386,-48.59121,3-10
721143022842232721,0.7063100263334593,523.7288565057685,39611.95566929192,105,13.0,4.460000038146973,3.0,8.0,apartamento,False,9.0,200.0,0.0,Meia Praia,-27.12386,-48.60724,11-30
721635424816164605,0.8602428410523177,835.1209907205093,76109.39925566185,105,14.0,5.0,3.0,8.0,apartamento,False,36.0,310.0,0.0,Meia Praia,-27.1440118,-48.5887433,11-30
725205326528652381,0.9915658961408166,486.164352721518,50643.01488021381,105,20.0,4.849999904632568,3.0,7.0,casa,False,25.0,100.0,0.0,Meia Praia,-27.1418691947,-48.5948046884,11-30
725867973010290782,0.7773576250295698,528.0359248107756,43732.65191366989,105,26.0,5.0,2.0,6.0,apartamento,False,46.0,300.0,0.0,Meia Praia,-27.1405391693,-48.5942497253,11-30
728531681504670920,0.9334982666833804,167.29606239915972,16466.29111620848,105,55.0,4.840000152587891,2.0,10.0,apartamento,False,16.0,250.0,0.0,Tabuleiro dos Oliveiras,-27.1076568035,-48.6166237721,30+
730437501239201082,0.38838509792775305,691.4995236795016,29505.29039945128,105,11.0,4.820000171661377,3.0,8.0,apartamento,False,20.0,350.0,0.0,Meia Praia,-27.13304,-48.59873,11-30
730503580289648392,0.9888152928942624,635.9805491554905,66076.59451788574,105,8.0,4.880000114440918,2.0,6.0,apartamento,False,21.0,250.0,0.0,Centro,-27.1040166852,-48.6141370973,3-10
730553947980169722,0.7422349574044765,911.5408808507784,72263.03067494674,105,7.0,5.0,3.0,8.0,apartamento,False,22.0,300.0,0.0,Centro,-27.0956,-48.61182,3-10
731853350375474350,0.9444798483769229,726.6821312438519,72315.37819670905,105,10.0,5.0,2.0,6.0,apartamento,False,17.0,150.0,0.0,Morretes,-27.118879085,-48.6136382818,3-10
732572931172602640,0.7181610400051874,326.9480813007739,25121.810318924396,105,14.0,4.860000133514404,1.0,4.0,apartamento,False,33.0,0.0,0.0,Alto Sao Bento,-27.08693,-48.61496,11-30
734707774394612996,0.7864673781907608,1477.4493635701187,123719.77910618686,105,36.0,5.0,3.0,9.0,apartamento,False,23.0,250.0,0.0,Meia Praia,-27.11862,-48.60651,30+
734774611454860165,0.833084624759183,663.0187887628499,58623.7309478063,105,10.0,4.900000095367432,4.0,8.0,apartamento,False,29.0,300.0,0.0,Meia Praia,-27.13800048828125,-48.59299850463867,3-10
734843676958831992,0.9418907054936632,449.52692017514863,44619.11855009378,105,64.0,4.769999980926514,2.0,6.0,apartamento,False,15.0,200.0,0.0,Meia Praia,-27.1235414568,-48.6043343693,30+
