listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title,bed_bucket,txt_dist_m,txt_frentemar,txt_quadra_mar,is_offplan,dist_beach_km,guests_est,rev_pred,capex,occ,opex,noi,gross_yield,net_yield,payback_yrs,condo_annual,n_comps
2606897518,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS790000-id-2606897518/,APARTAMENTO A VENDA EM ITAPEMA | 2 DORMITORIOS,Venda,apartamento,UNIT,790000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""HEATING"", ""ESSENTIAL_PUBLIC_SERVICES"", ""NEAR_PUBLIC_TRANSPORT""]",70,2,2,2,SC,Itapema,Morretes,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,Eraci Eponina Jaques de Oliveira|790000.0|70|2|Morretes,morretes,Morretes,Morretes,11285.714285714286,1,1,1,1,0,0,0,0,0,2,,0,0,0,0.3257284929846319,6.0,98785.3832134981,855435.0,0.695937838429473,45734.85563890372,53050.52757459439,0.11547970706540896,0.062015848748992485,16.124910328123924,4200.0,51.0
2610196087,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-135m2-venda-RS1798000-id-2610196087/,"Apartamento 3 suites, MEIA PRAIA lazer completo - Itapema - SC",Venda,apartamento,UNIT,1798000.0,,,1200.0,450.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARDEN"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""INTERNET_ACCESS"", ""GAS_SHOWER"", ""INTERCOM"", ""SOUNDPROOFING"", ""THERMAL_INSULATION"", ""ALARM_SYSTEM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""INTEGRATED_ENVIRONMENTS"", ""ADULT_POOL"", ""LAVABO"", ""LAMINATED_FLOOR"", ""COLD_FLOOR"", ""SIDE_ENTRANCE"", ""ALUMINUM_WINDOW"", ""SAUNA"", ""SECURITY_CAMERA"", ""SPA"", ""GAMES_ROOM""]",135,4,3,2,SC,Itapema,Castelo Branco,LE ATIVA IMOVEIS,GRUPOZAP,2025-01-11 00:00:00.000,LE ATIVA IMOVEIS|1798000.0|135|3|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),13318.518518518518,1,1,1,1,1,1,1,0,0,3,,0,0,0,0.4580544642579884,8.0,132305.78438148607,1917747.0,0.6996218625266132,55913.14596829684,76392.63841318923,0.06899021840810392,0.03983457589201768,25.103819423376535,5400.0,58.0
2511795395,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-166m2-venda-RS2600000-id-2511795395/,1 Apartamento por andar,Venda,apartamento,UNIT,2600000.0,,,,,"[""KITCHEN""]",166,5,4,3,SC,Itapema,Meia Praia,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,CONFIARI INVESTIMENTOS IMOBILIÁRIOS|2600000.0|166|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),15662.650602409638,0,0,0,0,0,0,0,0,0,4,,0,0,0,0.1595238489308625,8.0,203775.27289869642,2738100.0,0.7575894202466068,91178.4608072898,112596.81209140662,0.07442214415057756,0.04112224246426596,24.3177399887414,10800.0,57.0
2511793569,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-132m2-venda-RS1915000-id-2511793569/,Uma experiencia inexplicável de moradia!,Venda,apartamento,UNIT,1915000.0,,,,,"[""KITCHEN""]",132,4,3,2,SC,Itapema,Meia Praia,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,CONFIARI INVESTIMENTOS IMOBILIÁRIOS|1915000.0|132|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14507.575757575758,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.1595238489308625,8.0,148166.7378512324,2028397.4999999998,0.7499232533344148,69960.33700626424,78206.40084496817,0.07304620413465922,0.03855575686963141,25.93646399891202,7200.0,269.0
2761578130,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS825000-id-2761578130/,Apartamento - 2 dormitórios - 1 Suíte - localizado em Itapema / Morretes REF: DW461491,Venda,apartamento,UNIT,825000.0,,,,,"[""BARBECUE_GRILL"", ""BALCONY"", ""GYM"", ""INTERNET_ACCESS"", ""KITCHEN"", ""INTERCOM"", ""ADULT_GAME_ROOM""]",60,2,2,1,SC,Itapema,Morretes,SOLLO48 LITORAL,GRUPOZAP,2025-01-11 00:00:00.000,SOLLO48 LITORAL|825000.0|60|2|Morretes,morretes,Morretes,Morretes,13750.0,0,0,1,1,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,94277.2116841211,877612.5,0.695937838429473,45158.72133302831,49118.49035109278,0.1074246454831957,0.055968312154957664,17.867253120503833,4200.0,51.0
2611242501,https://www.vivareal.com.br/imovel/apartamento-4-quartos-itapema-com-garagem-165m2-venda-RS5320000-id-2611242501/,Apartamento no Edifício L’Essence em Itapema,Venda,apartamento,UNIT,5320000.0,,,,1360.0,"[""DINNER_ROOM"", ""SERVICE_AREA"", ""SEA_VIEW"", ""BARBECUE_GRILL"", ""KITCHEN""]",165,5,4,3,SC,Itapema,Estreito,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,Imobille Negócios Imobiliários|5320000.0|165|4|Estreito,estreito,Centro,Centro,32242.424242424244,0,0,0,1,0,0,0,0,0,4,,0,0,0,0.196202185867394,8.0,194079.00812657617,5392980.0,0.8214485425251516,121104.09393629085,72974.91419028532,0.03598734060326131,0.013531463901272639,73.90183407324832,16320.0,5.0
2766852837,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1469800-id-2766852837/,"Apartamento com VISTA MAR e 3 suítes à venda, Meia Praia - Itapema/SC",Venda,apartamento,UNIT,1469800.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""INTERCOM"", ""SEA_VIEW""]",120,4,3,2,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|1469800.0|120|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12248.333333333334,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,7.0,147492.96882939874,1579259.7,0.7499232533344148,65685.22320189752,81807.74562750122,0.0933937393763665,0.05180132541057131,19.30452535864895,7200.0,269.0
2683197881,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-163m2-venda-RS2699000-id-2683197881/,APARTAMENTO A VENDA MONTREUX CENTRO ITAPEMA,Venda,apartamento,UNIT,2699000.0,,,,4.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""SAUNA"", ""NEAR_PUBLIC_TRANSPORT""]",163,4,4,3,SC,Itapema,Centro,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,Eraci Eponina Jaques de Oliveira|2699000.0|163|4|Centro,centro,Centro,Centro,16558.282208588957,1,1,1,1,0,0,1,0,0,4,,0,0,0,0.196202185867394,8.0,197012.6020564943,2831173.5,0.8214485425251516,81043.51272227449,115969.08933421981,0.06958690523787903,0.040961491527884045,24.41317351247481,48.0,5.0
2747509301,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-185m2-venda-RS2134590-id-2747509301/,"Apartamento para Venda em Itapema, Meia Praia, 4 dormitórios, 4 suítes, 5 banheiros, 3 vagas",Venda,apartamento,UNIT,2134590.0,,,,,[],185,5,4,3,SC,Itapema,Castelo Branco,GROLA CORRETORA DE SEGUROS E NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,GROLA CORRETORA DE SEGUROS E NEGOCIOS IMOBILIARIOS LTDA|2134590.0|185|4|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),11538.324324324323,0,0,0,0,0,0,0,0,0,4,,0,0,0,0.4580544642579884,10.0,172063.86208538778,2306427.135,0.5111659905117182,75260.36081123253,96803.50127415525,0.07460190676493571,0.04197119423595199,23.825864815240656,9600.0,8.0
2692764663,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-81m2-venda-RS1690000-id-2692764663/,BELÍSSIMO SHOWROOM COM 02 SUÍTES E 02 VAGAS DE GARAGEM!!!!,Venda,apartamento,UNIT,1690000.0,,,,,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""DISABLED_ACCESS"", ""GAMES_ROOM"", ""ELECTRONIC_GATE""]",81,3,2,2,SC,Itapema,Meia Praia,PB IMÓVEIS EXCLUSIVOS,GRUPOZAP,2025-01-11 00:00:00.000,PB IMÓVEIS EXCLUSIVOS|1690000.0|81|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),20864.197530864196,1,1,1,1,1,1,0,1,0,2,,0,0,0,0.1595238489308625,6.0,124606.55539900069,1747485.0,0.7828146027546745,62484.040930045674,62122.514468955014,0.07130622317158698,0.035549669650357524,28.129656613839813,5988.0,132.0
2764895018,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-180m2-venda-RS4900000-id-2764895018/,"Apartamento 3 dormitórios para Venda em Itapema, Meia Praia, 3 dormitórios, 3 suítes, 4 banheiros, 3",Venda,apartamento,UNIT,4900000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""BALCONY"", ""GYM"", ""PARTY_HALL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""SEA_VIEW"", ""MASSAGE_ROOM"", ""SAUNA"", ""CINEMA"", ""ELECTRONIC_GATE"", ""SPA""]",180,4,3,3,SC,Itapema,Meia Praia,Sandi Fischer,GRUPOZAP,2025-01-11 00:00:00.000,Sandi Fischer|4900000.0|180|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),27222.222222222223,1,0,1,1,1,0,1,0,0,3,,0,0,0,0.1595238489308625,10.0,165717.7714339403,5000850.0,0.7499232533344148,101231.04372280583,64486.727711134474,0.03313792084024522,0.012895153366154648,77.54851544648214,7200.0,269.0
2687723583,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-188m2-venda-RS3249000-id-2687723583/,Itapema - Apartamento Padrão - Meia Praia,Venda,apartamento,UNIT,3249000.0,,,,,"[""WATCHMAN"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""ADULT_GAME_ROOM"", ""PARTY_HALL""]",188,5,4,3,SC,Itapema,Meia Praia,Leonardo Batista,GRUPOZAP,2025-01-11 00:00:00.000,Leonardo Batista|3249000.0|188|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),17281.91489361702,0,1,0,1,1,0,0,0,0,4,,0,0,0,0.1595238489308625,10.0,230942.99541383848,3398248.5,0.7575894202466068,102647.70531031823,128295.29010352025,0.06795941951091525,0.037753357384994135,26.48771047836585,10800.0,57.0
2687155460,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-116m2-venda-RS1873354-id-2687155460/,ITAPEMA - Apartamento Padrão - Meia Praia,Venda,apartamento,UNIT,1873354.0,,,,,"[""SAUNA"", ""ELEVATOR"", ""POOL"", ""PLAYGROUND""]",116,4,3,2,SC,Itapema,Meia Praia,Leonardo Batista,GRUPOZAP,2025-01-11 00:00:00.000,Leonardo Batista|1873354.0|116|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16149.603448275862,1,1,0,0,0,1,1,0,0,3,,0,0,0,0.1595238489308625,6.0,142894.43085400193,1968530.181,0.7499232533344148,68518.56780681814,74375.86304718378,0.07258940311568529,0.03778243471451443,26.46732555898103,7200.0,269.0
2686121011,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-62m2-venda-RS895820-id-2686121011/,Itapema - Apartamento Padrão - Morretes,Venda,apartamento,UNIT,895820.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""SERVICE_AREA"", ""PARTY_HALL"", ""INTERCOM"", ""ADULT_GAME_ROOM""]",62,2,2,1,SC,Itapema,Morretes,Leonardo Batista,GRUPOZAP,2025-01-11 00:00:00.000,Leonardo Batista|895820.0|62|2|Morretes,morretes,Morretes,Morretes,14448.709677419354,1,1,0,1,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,949168.23,0.695937838429473,46218.2590152128,50063.511079830736,0.10143804549278218,0.05274461312282938,18.95928211040705,4200.0,51.0
2646971165,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-105m2-venda-RS920000-id-2646971165/,APARTAMENTO MOBILIADO COM 02 DORMITÓRIOS,Venda,apartamento,UNIT,920000.0,,,,450.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""SERVICE_AREA"", ""KITCHEN"", ""INTERCOM"", ""SAFETY_CIRCUIT""]",105,1,2,1,SC,Itapema,Castelo Branco,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,Scheeren & Silveira Imobiliaria LTDA|920000.0|105|2|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),8761.904761904761,0,1,0,1,0,0,0,1,0,2,,0,0,0,0.4580544642579884,7.0,109624.75431413612,1024380.0,0.6996218625266131,50372.239954826844,59252.51435930928,0.10701571127329323,0.05784231863108347,17.28838026666893,5400.0,55.0
2739591436,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-90m2-venda-RS1231200-id-2739591436/,Itapema - Apartamento Padrão - Meia Praia,Venda,apartamento,UNIT,1231200.0,,,,,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PLAYGROUND"", ""PARTY_HALL"", ""DINNER_ROOM"", ""ADULT_GAME_ROOM""]",90,3,2,2,SC,Itapema,Meia Praia,Duo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Duo Imóveis|1231200.0|90|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),13680.0,0,1,1,1,1,1,0,0,0,2,,0,0,0,0.1595238489308625,6.0,124389.85513001069,1310266.8,0.7828146027546745,58173.86087624767,66215.99425376303,0.09493475308235749,0.05053626807438227,19.787769024181618,5988.0,132.0
2743410770,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-196m2-venda-RS3900000-id-2743410770/,Apartamento no Du-Art Tower na Meia Praia de Itapema,Venda,apartamento,UNIT,3900000.0,,,,,"[""POOL"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""PARTY_HALL"", ""KITCHEN"", ""ALARM_SYSTEM"", ""HEATING"", ""ADULT_GAME_ROOM"", ""SAUNA""]",196,5,4,3,SC,Itapema,Meia Praia,CR Soluções Imobiliárias,GRUPOZAP,2025-01-11 00:00:00.000,CR Soluções Imobiliárias|3900000.0|196|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),19897.95918367347,1,0,1,0,1,0,1,0,0,4,,0,0,0,0.1595238489308625,10.0,188122.46464564107,4043549.9999999995,0.7575894202466068,100137.89915667873,87984.56548896234,0.046524085183969804,0.021759237672085752,45.95749240254261,10800.0,57.0
2766852332,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-187m2-venda-RS1799000-id-2766852332/,"Apartamento Alto Padrão com 3 dormitórios à venda, Meia Praia - Itapema/SC",Venda,apartamento,UNIT,1799000.0,,,,,"[""POOL"", ""INTERCOM"", ""BARBECUE_GRILL"", ""ELEVATOR""]",187,2,3,2,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|1799000.0|187|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),9620.320855614971,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,10.0,161385.4093909055,1981123.5,0.7499232533344148,71525.27131419886,89860.13807670663,0.08146155925711118,0.04535817079384835,22.046744445338696,7200.0,269.0
2547500208,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-145m2-venda-RS1800000-id-2547500208/,"Apartamento 4 suítes, Meia Praia, Itapema SC",Venda,apartamento,UNIT,1800000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT"", ""ESSENTIAL_PUBLIC_SERVICES""]",145,4,4,3,SC,Itapema,Meia Praia,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,Eraci Eponina Jaques de Oliveira|1800000.0|145|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12413.793103448275,1,1,1,1,0,0,0,0,0,4,,0,0,0,0.1595238489308625,8.0,203943.76798426287,1931700.0,0.7575894202466068,83772.15982440309,120171.60815985978,0.10557735051212035,0.06221028532373546,16.074512354285314,10800.0,57.0
2749355256,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-130m2-venda-RS799000-id-2749355256/,Apartamento 3 quartos com 1 suíte Meia Praia mobiliado a 200 m do mar.,Venda,apartamento,UNIT,799000.0,,,668.0,436.0,"[""FURNISHED"", ""BALCONY"", ""PETS_ALLOWED"", ""GARAGE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""GOURMET_BALCONY"", ""KITCHEN"", ""DEPOSIT"", ""INTERCOM"", ""DINNER_ROOM"", ""COPA""]",130,1,3,1,SC,Itapema,Meia Praia,Crédito Real | Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Crédito Real | Itapema|799000.0|130|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),6146.153846153846,0,0,0,0,0,0,0,1,0,3,200.0,0,0,0,0.2,8.0,149046.42855347492,936223.5,0.7499232533344148,54742.125146712744,94304.30340676218,0.15919962333083384,0.1007284087685923,9.927685865636406,5232.0,269.0
2755754219,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-80m2-venda-RS1200000-id-2755754219/,Apartamento mobiliado com 2 vagas privativas,Venda,apartamento,UNIT,1200000.0,,,,,"[""KITCHEN"", ""FURNISHED""]",80,1,2,2,SC,Itapema,Meia Praia,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,CONFIARI INVESTIMENTOS IMOBILIÁRIOS|1200000.0|80|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),15000.0,0,0,0,0,0,0,0,1,0,2,,0,0,0,0.1595238489308625,6.0,125114.15577092822,1267800.0,0.7828146027546745,58028.561004431176,67085.59476649704,0.09868603547162662,0.052914966687566685,18.89824491252997,5988.0,132.0
2535139773,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-186m2-venda-RS6672000-id-2535139773/,"Apartamento 4 Suítes, 3 Vagas e de frente pro mar!",Venda,apartamento,UNIT,6672000.0,,,,,"[""KITCHEN""]",186,5,4,3,SC,Itapema,Morretes,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,CONFIARI INVESTIMENTOS IMOBILIÁRIOS|6672000.0|186|4|Morretes,morretes,Morretes,Morretes,35870.967741935485,0,0,0,0,0,0,0,0,0,4,,0,0,0,0.3257284929846319,10.0,190456.34994543027,6738408.0,0.6488219660555855,128197.77078154906,62258.57916388121,0.028264294763010827,0.009239360270835665,108.23260168309834,14400.0,3.0
2599783404,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-110m2-venda-RS1862000-id-2599783404/,Apartamento em Centro - Itapema,Venda,apartamento,UNIT,1862000.0,,,,,[],110,4,3,2,SC,Itapema,Centro,Imobiliária Morada do Sol,GRUPOZAP,2025-01-11 00:00:00.000,Imobiliária Morada do Sol|1862000.0|110|3|Centro,centro,Centro,Centro,16927.272727272728,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.196202185867394,6.0,134003.60215572256,1950243.0,0.7415089159550351,66496.60437570597,67506.9977800166,0.06871123350050355,0.034614659701389314,28.889493891510465,7200.0,45.0
2734021073,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-155m2-venda-RS3178043-id-2734021073/,Apartamento 3 Suítes 2 vagas em Itapema!,Venda,apartamento,UNIT,3178043.0,,,,,[],155,4,3,0,SC,Itapema,Meia Praia,CONCEITO IMOBILIARIA,GRUPOZAP,2025-01-11 00:00:00.000,CONCEITO IMOBILIARIA|3178043.0|155|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),20503.503225806453,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.1595238489308625,8.810000000000002,147503.22789671668,3289358.9894999997,0.7499232533344148,81573.93491536111,65929.29298135557,0.04484254481422168,0.02004320391657135,49.89222302793709,7200.0,269.0
2653896966,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-149m2-venda-RS1630000-id-2653896966/,Troca por 2 ap em palhoça ou São José,Venda,apartamento,UNIT,1630000.0,,,2300.0,650.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""INTERCOM"", ""SEA_VIEW""]",149,4,3,2,SC,Itapema,Centro,EVOLUÇÃO IMÓVEIS,GRUPOZAP,2025-01-11 00:00:00.000,EVOLUÇÃO IMÓVEIS|1630000.0|149|3|Centro,centro,Centro,Centro,10939.597315436242,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.196202185867394,8.0,143200.02765949166,1770495.0,0.7415089159550351,61498.78947645979,81701.23818303188,0.08088135106819938,0.04614598639534812,21.670357015075265,7800.0,45.0
2716785834,https://www.vivareal.com.br/imovel/apartamento-3-quartos-andorinha-bairros-itapema-com-garagem-140m2-venda-RS2400000-id-2716785834/,TIMES SQUARE 230 - ITAPEMA,Venda,apartamento,UNIT,2400000.0,,,,,"[""ELEVATOR"", ""GATED_COMMUNITY"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""SPA""]",140,4,3,2,SC,Itapema,Andorinha,MURAKAMI IMOVEIS PRIME,GRUPOZAP,2025-01-11 00:00:00.000,MURAKAMI IMOVEIS PRIME|2400000.0|140|3|Andorinha,andorinha,Meia Praia,Meia Praia (inland),17142.85714285714,0,1,0,0,1,1,0,0,0,3,,0,0,0,0.4580544642579884,8.0,129106.44956707314,2511600.0,0.6996218625266132,69232.57900541424,59873.8705616589,0.05140406496538985,0.02383893556364823,41.94818167657161,6600.0,58.0
2740344034,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS696424-id-2740344034/,apartamento a venda de 2 quartos em itapema - santa catarina,Venda,apartamento,UNIT,696424.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",60,3,2,1,SC,Itapema,Morretes,PB IMÓVEIS EXCLUSIVOS,GRUPOZAP,2025-01-11 00:00:00.000,PB IMÓVEIS EXCLUSIVOS|696424.0|60|2|Morretes,morretes,Morretes,Morretes,11607.066666666668,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,752058.036,0.695937838429473,44363.876215212804,51917.893879830735,0.12802438839313665,0.06903442473132584,14.485526661399536,4200.0,51.0
2764631767,https://www.vivareal.com.br/imovel/apartamento-5-quartos-meia-praia-bairros-itapema-com-garagem-359m2-venda-RS8085000-id-2764631767/,Duplex quadra mar no Edifício Grand Provence em Itapema,Venda,apartamento,UNIT,8085000.0,,,,,"[""DINNER_ROOM"", ""SEA_VIEW"", ""KITCHEN""]",359,6,5,4,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,Imobille Negócios Imobiliários|8085000.0|359|5|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),22520.891364902505,0,0,0,0,0,0,0,0,0,4,,0,1,0,0.1595238489308625,15.322795341098171,313631.3742705369,8325802.499999999,0.7575894202466068,164160.18108165788,149471.193188879,0.0376698071171562,0.01795276709829221,55.70171965830977,10800.0,57.0
2580467327,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-98m2-venda-RS1200000-id-2580467327/,Imovel a venda em Meia Praia.,Venda,apartamento,UNIT,1200000.0,,,2000.0,650.0,"[""AIR_CONDITIONING"", ""ELEVATOR""]",98,1,3,2,SC,Itapema,Castelo Branco,Mundy Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Mundy Imóveis|1200000.0|98|3|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),12244.897959183674,0,1,0,0,0,0,0,0,0,3,,0,0,0,0.4580544642579884,6.0,128177.59801573632,1289400.0,0.6996218625266132,55506.80869514689,72670.78932058944,0.09940871569391681,0.05636015923731149,17.743030068268173,7800.0,58.0
