airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket
1006396584243125090,0.542866737021816,33486.87418370537,568.8647952691998,105,1,4,apartamento,50,4.800000190734863,True,60.0,16,0,1.0,False,True,Centro,Centro,0.4048888874343969,203,646,67051.9044871995,0.4885800633196344,1
1011115904222911872,0.5749340067128804,46374.66446926305,745.766935325981,105,3,6,apartamento,15,5.0,False,350.0,43,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4598199839134688,319,1973,92857.5642969994,0.5174406060415924,3
1011714999685071594,0.9760459657179731,70082.07101204868,682.8165220513322,105,3,6,apartamento,6,5.0,True,180.0,35,0,2.0,True,False,Centro,Centro,0.1063210257242627,178,745,140327.70888038306,0.8784413691461758,3
1014245162199655907,0.9253598856249615,66026.21420665622,676.3684647885516,105,2,6,apartamento,8,5.0,False,0.0,25,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0409234212377487,263,1351,132206.52917167006,0.8328238970624654,2
1015691857467598452,0.7929502547481149,107384.70562386702,1272.4652327802933,105,3,6,apartamento,21,5.0,True,250.0,44,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1382650260232014,130,632,215020.03995288516,0.7136552292733034,3
1019041007385326527,0.8838109196265829,61950.35127157329,662.6627802031063,105,2,7,apartamento,10,4.900000095367432,True,350.0,20,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0992055623505058,407,1899,124045.29051061036,0.7954298276639246,2
1019453731090411731,0.5670949188220281,28731.073958161884,468.13000290177905,105,0,4,apartamento,12,5.0,False,200.0,27,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,57529.204317157586,0.5103854269398254,0
1023885231203292759,0.5826529146296933,34350.32057768909,545.4133555893872,105,1,4,apartamento,11,5.0,False,200.0,22,0,1.0,True,False,Meia Praia,Meia Praia (beach band),0.2946488753890321,393,1706,68780.81250117547,0.5243876231667239,1
1025356251415331533,0.9572422241991433,42291.17973733055,419.647209516287,105,2,5,apartamento,27,5.0,False,250.0,25,0,2.0,True,False,Morretes,Morretes,0.3447789249334123,155,682,84681.06425347763,0.861518001779229,2
1028988415727336651,0.5196996254855344,31787.72487573457,563.0112861417274,105,1,4,apartamento,1,5.0,False,200.0,21,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.3353482795083656,397,1660,63649.64017066358,0.467729662936981,1
1030981527494824971,0.9626588206700614,35519.126299714146,350.58554484416203,105,2,5,apartamento,21,5.0,False,150.0,20,0,2.0,True,False,Morretes,Morretes,0.8614773939004916,49,621,71121.15185943816,0.8663929386030552,2
1031938290013047428,0.46423027308971865,33719.50967719374,665.5070750298803,105,2,4,apartamento,12,5.0,True,400.0,28,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.6560224436306339,213,1444,67517.71842982498,0.4178072457807468,2
1033202997223117530,0.9591873409129883,174349.29888935652,1726.7372514719461,105,4,12,apartamento,17,5.0,False,450.0,46,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.0901804403060452,369,1939,349105.51735604747,0.8632686068216895,4
1034873975277447845,0.8499760937146786,80715.90711324094,895.7507521840624,105,3,6,apartamento,16,4.880000114440918,True,456.0,44,0,4.0,True,True,Meia Praia,Meia Praia (beach band),0.2946488753890321,393,1706,161620.1997434637,0.7649784843432108,3
1035628196408986358,0.9332952443589684,111671.32336336306,1134.8028948561305,105,3,6,apartamento,4,5.0,True,456.0,0,0,2.0,False,True,Centro,Centro,0.0011260430293208,110,493,223603.2801103581,0.8399657199230716,3
1036955655225647222,0.5277436606631823,26857.864289641322,468.7526321986048,105,2,6,apartamento,12,4.829999923706055,False,260.0,18,0,2.0,True,False,Centro,Centro,0.0415661268280252,62,425,53778.413034307516,0.4749692945968641,2
1037004838842410100,0.9410185905839447,30078.11662863679,303.2938682374401,105,1,3,apartamento,12,4.579999923706055,False,120.0,17,0,1.0,False,True,Meia Praia,Meia Praia (beach band),0.342672189057679,312,1545,60226.4335654108,0.8469167315255502,1
1037047027853581998,0.9417149406472588,100011.12393908635,1007.7649134812068,105,2,5,apartamento,17,4.880000114440918,True,250.0,41,0,2.0,True,False,Centro,Centro,0.1538916965100575,214,682,200255.6671379075,0.8475434465825329,2
1039235354309448898,0.6780563018779495,14492.064185178122,199.1760600716328,105,2,2,apartamento,8,5.0,False,350.0,15,0,1.0,True,True,Centro,Centro,0.3699665294202667,183,617,29017.95187679133,0.6102506716901546,2
1042032092670718662,0.9643777353290129,47183.509452437196,464.93686327268847,105,1,4,apartamento,11,4.909999847412109,False,140.0,29,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,94477.14205332322,0.8679399617961117,1
1043497443334655968,0.9106807328796647,98793.66115949271,1027.378752276924,105,2,5,apartamento,7,4.860000133514404,False,290.0,17,0,2.0,True,False,Centro,Centro,0.0011271494067501,87,449,197817.90010219664,0.8196126595916983,2
1043599286749467076,0.6597223834025332,33283.268380569825,469.50803236009284,105,2,4,apartamento,20,5.0,True,205.0,15,0,1.0,True,False,Morretes,Morretes,1.8473399275878128,6,116,66644.21767863119,0.5937501450622799,2
1044223371798078486,0.5196996254855344,45033.97419130407,797.6234797751799,105,3,8,apartamento,6,5.0,False,250.0,27,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1740872994015879,316,1332,90173.05465983639,0.467729662936981,3
1044458170286255125,0.8720773068934266,101285.46952700522,1097.1473074463797,105,4,12,apartamento,2,5.0,False,250.0,3,0,5.0,False,False,Meia Praia,Meia Praia (beach band),0.2833317826850229,222,1156,202807.3325509307,0.7848695762040839,4
1045459185575382038,0.17058755303816234,10412.09088853718,544.466601308404,105,2,5,apartamento,15,5.0,False,200.0,34,0,2.0,True,False,Morretes,Morretes,0.2268551609674876,193,800,20848.482899307262,0.1535287977343461,2
1045520246239520927,0.42979472970311405,46889.39480623295,996.6432660212874,105,3,6,apartamento,0,0.0,False,400.0,0,0,3.0,False,False,Centro,Centro,0.3494676248158596,141,711,93888.22631704439,0.38681525673280265,3
1045592510645908121,0.6094279348937509,34155.328855084,519.5758627558805,105,2,7,apartamento,20,5.0,False,250.0,6,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3860031625998638,393,2002,68390.37395835464,0.5484851414043759,2
1045916135727198441,0.8417660224962297,66227.80672074512,741.7278894034301,105,2,6,apartamento,5,5.0,False,250.0,15,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0630275731945519,270,1552,132610.1847032634,0.7575894202466067,2
1046547202929220520,0.8499760937146786,41137.59610892265,456.52751700992485,105,1,2,apartamento,15,4.869999885559082,False,0.0,24,0,1.0,True,False,Meia Praia,Meia Praia (beach band),0.0824259502256395,292,1348,82371.20460979544,0.7649784843432108,1
1047723626454445067,0.042915853586380524,8008.28620647934,1644.5201354806031,105,3,8,apartamento,7,5.0,False,0.0,30,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.2026100715008264,410,1899,16035.26321618572,0.038624268227742474,3
1048804459244346908,0.5670949188220281,45653.099705701425,743.84917628998,105,2,6,apartamento,27,4.699999809265137,False,100.0,14,0,2.0,False,False,Morretes,Morretes,0.0968975302500918,134,726,91412.750686083,0.5103854269398254,2
1049417084065072931,0.9932650566343827,58809.28531851791,563.652464393766,105,2,4,apartamento,24,4.920000076293945,True,226.0,26,0,2.0,True,True,Morretes,Morretes,0.450489367592518,187,819,117755.82756710434,0.8939385509709444,2
1050857413300266721,0.8417660224962297,59264.70301806532,663.7436035148246,105,3,8,apartamento,2,5.0,True,500.0,33,0,2.0,False,True,Meia Praia,Meia Praia (inland),0.3635844870711751,373,1593,118667.72588058418,0.7575894202466067,3
1052110098791057231,0.9345506670946035,70319.96788084379,713.6879817748602,105,2,6,apartamento,8,4.630000114440918,True,362.0,25,0,2.0,False,True,Meia Praia,Meia Praia (inland),0.4945376190271124,282,1442,140804.0578533193,0.8410956003851432,2
1052490589225547467,0.7560595763635635,61281.25302858491,759.6258060130593,105,3,8,apartamento,16,5.0,False,290.0,25,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0710291618816272,273,1579,122705.53239418277,0.6804536187272071,3
1053030252161966865,0.3724878678494444,12081.240908043508,294.8091494230524,105,2,6,apartamento,5,5.0,False,80.0,29,0,1.0,True,False,Casa Branca,Casa Branca,0.7537884384737349,26,653,24190.67862258577,0.33523908106449996,2
1053132609735844516,0.9904286898014161,83087.32832442838,798.4840234340522,105,3,10,apartamento,17,4.940000057220459,False,300.0,23,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0591844206279226,194,1314,166368.57690399402,0.8913858208212745,3
1053522951026570547,0.5428667370218159,40519.33470223944,688.3300875854727,105,2,6,apartamento,12,4.829999923706055,False,250.0,31,0,2.0,False,False,Canto da Praia,Canto da Praia,0.0860884761517937,17,333,81133.2388157466,0.4885800633196343,2
1053625763515857065,0.5747612214997182,31459.037866629264,506.04877981934345,105,2,5,apartamento,11,4.820000171661377,False,250.0,39,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1614387007975162,393,1871,62991.49901900493,0.5172850993497464,2
1053851019443958006,0.21444150349795338,13977.626874012578,583.8770267628801,105,2,5,apartamento,15,4.869999885559082,False,300.0,25,0,2.0,True,False,Centro,Centro,0.1944028469509053,174,704,27987.876592257646,0.19299735314815805,2
1054265461023254222,0.7891659313137892,47261.417802952994,562.5666322909475,105,1,4,apartamento,5,5.0,False,200.0,18,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,94633.14058722288,0.7102493381824103,1
1055163452693752832,0.7604888631415765,47498.926482724644,585.5378669093612,105,2,4,apartamento,16,4.940000057220459,False,50.0,19,0,2.0,True,False,Morretes,Morretes,0.255779369562739,178,741,95108.71227610506,0.6844399768274189,2
1056816282920055514,0.7773576250295698,46728.69583708389,564.2106993704476,105,3,6,apartamento,15,4.929999828338623,True,250.0,35,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.6795159283009164,183,1815,93566.45331812359,0.6996218625266128,3
1057137469420115073,0.7066227411769445,54257.620526476014,717.0651741940441,105,2,6,apartamento,28,4.960000038146973,True,400.0,17,0,2.0,True,True,Morretes,Morretes,0.2268551609674876,193,800,108641.87470248461,0.63596046705925,2
1058193595817353204,0.9483014700668305,45040.92469791691,450.89188548763224,105,2,6,apartamento,11,5.0,False,200.0,24,0,2.0,True,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.1630011405327666,69,426,90186.97189507863,0.8534713230601475,2
1058777213156843238,0.9827122020863206,51619.56486480507,499.7297859795768,105,1,4,apartamento,24,5.0,True,212.0,37,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.3630913841708426,394,1773,103359.6063340518,0.8844409818776886,1
1060712994513047104,0.6839898811871495,32913.46356592916,448.62914493840964,105,2,5,apartamento,10,4.900000095367432,False,250.0,20,0,2.0,False,True,Morretes,Morretes,0.377025987377355,155,693,65903.74494969973,0.6155908930684346,2
1062221285605590578,0.5867219702968938,38950.109093780244,614.3561059347156,105,3,8,apartamento,1,5.0,False,0.0,14,0,3.0,False,False,Centro,Centro,0.5359901487714748,71,723,77991.12513144003,0.5280497732672044,3
1062615116593634676,0.8417660224962294,43051.85748776285,482.1654977031425,105,1,4,apartamento,11,5.0,False,180.0,22,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3642136668467927,393,1770,86204.19512522506,0.7575894202466065,1
1063807278503566143,0.810804964525292,44826.1653409219,520.1139160814039,105,2,6,apartamento,5,5.0,False,280.0,28,0,2.0,True,False,Centro,Centro,0.0650744289136756,151,736,89756.95194714425,0.7297244680727628,2
1066545050089987954,0.6955236044456868,36497.59682848801,489.6492734246174,105,2,6,apartamento,5,5.0,False,200.0,18,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3860031625998638,393,2002,73080.3766016152,0.6259712440011181,2
1067320906990424780,0.8238987955055942,56960.729764779804,650.9878071781468,105,3,6,apartamento,8,4.630000114440918,True,489.0,34,0,2.0,False,True,Centro,Centro,0.2934468996318654,160,703,114054.40205487056,0.7415089159550348,3
1070343877574441166,0.9904286898014161,35423.02611768758,340.4215899952669,105,2,5,apartamento,12,5.0,False,150.0,29,0,2.0,True,False,Morretes,Morretes,0.5072198888013619,146,714,70928.72720400158,0.8913858208212745,2
1074829679064875721,0.9908485939815979,84708.12268013027,813.7362612661952,105,3,8,apartamento,10,5.0,False,0.0,22,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.5111312519362451,323,1758,169613.94844078552,0.891763734583438,3
1075444278753674442,0.8688620253188847,58623.09711317048,637.233234969791,105,2,6,apartamento,5,4.800000190734863,False,250.0,10,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.132601121739984,348,1814,117383.016605618,0.7819758227869962,2
1075503699104403085,0.6262024196781109,70248.43216207043,1041.3481983697588,105,4,12,apartamento,1,5.0,False,250.0,26,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.0710291618816272,273,1579,140660.81945619985,0.5635821777102998,4
1077396104359577731,0.9793464531949593,71102.42889747533,690.5650404065857,105,3,6,apartamento,9,4.78000020980835,False,30.0,40,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.056733806157711,235,1616,142370.80609814843,0.8814118078754634,3
1081972140987250431,0.8038702821231061,59266.8666521342,693.2703270262282,105,2,4,apartamento,9,4.559999942779541,True,400.0,23,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0840911701540567,150,589,118672.05819849884,0.7234832539107955,2
1082133757143221839,0.9938102715140498,110813.39357524084,1061.5343167800359,105,3,6,apartamento,19,5.0,False,300.0,20,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0001527495459484,233,1216,221885.41818349343,0.8944292443626448,3
1082746592587689161,0.8735482489270449,51745.4381171918,559.6288857135033,105,3,6,apartamento,10,5.0,True,300.0,24,0,2.0,True,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.2355093589161032,92,422,103611.6466185593,0.7861934240343403,3
1083196219974177016,0.7350288306342394,27925.035000476546,355.5223330797103,105,2,4,apartamento,1,5.0,False,200.0,21,0,1.0,False,False,Casa Branca,Casa Branca,0.7365419155155117,83,520,55915.2451608868,0.6615259475708155,2
1083301106167776779,0.9652218076314295,57801.43099544807,569.0957491139908,105,3,8,apartamento,16,5.0,False,250.0,21,0,2.0,True,False,Morretes,Morretes,0.3067118892498053,224,974,115737.76665652901,0.8686996268682866,3
1083424325445690046,0.7743681268615976,51763.57811521256,627.2844864590005,105,2,5,apartamento,5,5.0,False,250.0,19,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.7811580415389086,146,1613,103647.9689521403,0.6969313141754379,2
1083633025910461931,0.8573989745981949,29993.319033820848,330.13497570740276,105,0,4,apartamento,13,4.849999904632568,False,150.0,8,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.485249121883181,326,1621,60056.64046387643,0.7716590771383754,0
1084601543056055517,0.6505206927497783,97199.64078780971,1389.5717447910697,105,4,12,apartamento,7,5.0,False,400.0,19,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.2614967705147959,436,1916,194626.13902212706,0.5854686234748004,4
1085437829031467755,0.9243020165305418,70619.09988932335,724.1965804841,105,2,6,apartamento,1,5.0,False,200.0,0,0,2.0,False,False,Centro,Centro,0.185616177298406,186,763,141403.020024336,0.8318718148774876,2
1086855144095843601,0.5562462773787796,26484.11280947394,439.5546791708238,105,2,4,apartamento,14,4.929999828338623,True,175.0,38,0,1.0,True,False,Casa Branca,Casa Branca,0.7365419155155117,83,520,53030.03776306983,0.5006216496409017,2
1088251024341369589,0.9954890330896523,58130.92276089801,555.9822482681572,105,2,5,apartamento,16,4.880000114440918,False,0.0,13,0,3.0,True,False,Morretes,Morretes,0.3067118892498053,224,974,116397.51919912429,0.895940129780687,2
1091408953130822622,0.8432922363453197,29175.438915316714,326.19662683145145,105,2,6,apartamento,13,5.0,False,0.0,0,0,1.0,True,True,Centro,Centro,0.4193616147371456,22,453,58418.97134949238,0.7589630127107877,2
1100720037663116812,0.8270189212730099,94449.35995977161,1075.5899520342768,105,3,6,apartamento,15,4.869999885559082,True,500.0,21,0,3.0,True,True,Centro,Centro,0.3890314292987615,129,723,189119.15839494384,0.744317029145709,3
1100991386372756521,0.13852009100695753,13006.94947078082,835.0477682167743,105,2,8,apartamento,12,5.0,False,0.0,13,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4972485235556136,172,1236,26044.256289797493,0.12466808190626177,2
1111626053814730010,0.7648315909623111,59944.79811630811,734.9921190401901,105,3,6,apartamento,8,4.75,True,500.0,28,0,2.0,False,True,Centro,Centro,0.1909433269364007,174,740,120029.5033734437,0.6883484318660801,3
1125970477826966385,0.7560595763635635,52577.169589666824,651.7323464127971,105,2,4,apartamento,10,4.599999904632568,True,400.0,14,0,2.0,False,True,Morretes,Morretes,0.3202136177471328,200,777,105277.05076901687,0.6804536187272071,2
1131810056799937593,0.5510600317862981,46860.12400486813,784.7269803212537,105,3,6,apartamento,5,5.0,True,456.0,0,0,2.0,True,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.1630011405327666,69,426,93829.61639822631,0.49595402860766835,3
1137698308528017474,0.8849680753693157,67027.48489791251,716.0880705480455,105,3,6,apartamento,7,5.0,True,450.0,24,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0539719391942479,298,1811,134211.4074528629,0.7964712678323841,3
1139831117529014384,0.5002148181084021,34872.90918964537,640.6856402358237,105,3,6,apartamento,11,5.0,False,220.0,14,0,2.0,True,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.1858317672880558,63,423,69827.2094118803,0.45019333629756186,3
1147824179020677628,0.9181735447020879,49853.94665052498,514.4605937591492,105,1,4,apartamento,11,5.0,False,140.0,0,0,1.0,True,False,Centro,Centro,0.2553846324881674,242,694,99824.24907092523,0.8263561902318791,1
1153493820067017135,0.8577457708953792,40789.993529726264,448.8022782010862,105,2,4,apartamento,4,5.0,True,357.0,0,0,2.0,False,True,Centro,Centro,0.3092522100480985,164,738,81675.18817028191,0.7719711938058412,2
1153552657765472365,0.9590926908354138,42508.5172984741,421.03896010226504,105,2,4,apartamento,5,5.0,True,324.0,0,0,2.0,True,True,Centro,Centro,0.309244798690474,163,738,85116.24662706474,0.8631834217518725,2
1161796266594364332,0.9879136238915981,51435.683128562494,495.48747650406494,105,1,2,apartamento,21,5.0,False,250.0,57,0,1.0,True,True,Centro,Centro,0.2363312651041539,236,710,102991.41369391947,0.8891222615024383,1
1161927707286622818,0.9524049663409146,27505.93108991893,274.2387182251412,105,1,2,apartamento,27,5.0,False,250.0,36,0,1.0,True,True,Centro,Centro,0.2312813932736962,237,712,55076.059179335985,0.8571644697068233,1
1171049670344322120,0.745064246390572,58299.91587934138,732.7624543377717,105,3,8,apartamento,17,4.820000171661377,False,400.0,113,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.3613665550640903,367,1558,116735.89985462223,0.6705578217515148,3
1173260792743932663,0.9428508979705441,101427.23063016747,1020.8765477220471,105,3,7,apartamento,2,5.0,True,270.0,33,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0426333999948996,94,504,203091.18561816803,0.8485658081734897,3
1174263938200349649,0.2517549737079305,15907.525606809393,568.0070118853946,105,1,2,apartamento,22,4.909999847412109,False,250.0,35,0,1.0,True,False,Centro,Centro,0.2531711459710695,242,693,31852.1783121365,0.22657947633713743,1
1179103047052148475,0.9320212997785369,77732.88151364341,790.9362312179704,105,4,8,apartamento,4,4.5,True,480.0,0,0,3.0,False,True,Meia Praia,Meia Praia (beach band),0.1770898225699284,346,1480,155647.18636246523,0.8388191698006832,4
1181723518413479765,0.31890741778860093,18889.603968073592,535.7919938966321,105,1,4,apartamento,12,4.670000076293945,False,150.0,0,0,1.0,False,False,Centro,Centro,0.2531711459710695,242,693,37823.29500567754,0.28701667600974085,1
1181933658424522281,0.6595722005230809,29045.24733357608,409.81336588352553,105,1,2,apartamento,19,4.789999961853027,True,150.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,58158.284327585796,0.5936149804707728,1
1181944920258781413,0.4733683866067502,20972.00633276458,406.2380354261981,105,1,2,apartamento,17,4.710000038146973,True,150.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,41992.95992259957,0.4260315479460752,1
1181971107577983158,0.6050828265844408,26631.613958836464,407.8957575240346,105,1,2,apartamento,15,4.929999828338623,True,150.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,53325.38431959079,0.5445745439259967,1
1182018398755268829,0.7374420048493437,58585.647426511765,743.5599143220518,105,2,6,apartamento,13,5.0,True,240.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,117308.02982724208,0.6636978043644094,2
1182028381058524086,0.8626952173757134,58753.742561700026,642.9557651367028,105,1,4,apartamento,12,5.0,True,190.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,117644.61242039708,0.7764256956381421,1
1182040498646675653,0.8003008662124199,64521.825269236506,757.9198239459802,105,2,6,apartamento,2,5.0,True,240.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,129194.24015388676,0.7202707795911779,2
1182043782165637473,0.6595722005230809,43891.37384152342,619.2845060215305,105,1,4,apartamento,11,4.820000171661377,True,190.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,87885.18720764483,0.5936149804707728,1
1182070530301053205,0.7560595763635635,50842.005250799324,630.223719478186,105,1,4,apartamento,12,4.920000076293945,True,190.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,101802.67233401943,0.6804536187272071,1
1182188163181410725,0.3908067145889049,39601.79210172914,922.5720377974201,105,2,5,apartamento,12,4.920000076293945,False,250.0,0,0,1.0,True,False,Centro,Centro,0.2034948467422629,243,724,79296.0121317974,0.35172604313001443,2
1183418487997408853,0.810804964525292,54429.04691685032,631.5352768901216,105,1,4,apartamento,20,4.75,True,190.0,30,0,1.0,False,True,Centro,Centro,0.1954226132540934,242,726,108985.12758093799,0.7297244680727628,1
1184078920130796920,0.6094016033975591,28697.60324145638,436.570114420059,105,2,4,apartamento,11,5.0,True,290.0,12,0,2.0,False,True,Morretes,Morretes,0.4864848542362133,146,705,57462.18476533726,0.5484614430578032,2
1184152596221501552,0.6264188006880704,41748.1166937982,618.661915674247,105,1,4,apartamento,11,4.820000171661377,True,190.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,83593.6706936697,0.5637769206192634,1
1187061700423806804,0.6332885347069388,42887.43153489799,628.9814315402502,105,1,4,apartamento,3,5.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.195736444325993,240,727,85874.95946034249,0.569959681236245,1
1187558666042801587,0.7773576250295698,54942.15035894245,663.3814302674042,105,3,6,apartamento,7,5.0,True,400.0,0,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2121559406728269,373,1387,110012.53201416382,0.6996218625266128,3
1187772975255244525,0.7732642649216364,35257.21103026513,427.83289691360625,105,1,2,apartamento,23,4.869999885559082,True,150.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,70596.71002785687,0.6959378384294728,1
1188323084225041810,0.7011267205731663,47092.74828003022,627.0015679359733,105,1,4,apartamento,14,4.860000133514404,True,190.0,0,0,1.0,True,True,Centro,Centro,0.2473468318154216,240,702,94295.4078780164,0.6310140485158496,1
1188339469325210376,0.6955236044456868,46893.947569395335,629.126006933256,105,1,4,apartamento,22,4.949999809265137,True,190.0,0,0,1.0,True,True,Centro,Centro,0.2473468318154216,240,702,93897.34246921321,0.6259712440011181,1
1188476386889166335,0.6531789108429817,43665.51655553438,621.8289882922404,105,1,4,apartamento,12,4.75,True,190.0,0,0,2.0,True,True,Centro,Centro,0.2473468318154216,240,702,87432.94549990002,0.5878610197586835,1
1189331897618015345,0.5510600317862984,44333.637132538475,742.4180352160597,105,2,6,apartamento,17,4.820000171661377,True,240.0,0,0,2.0,True,True,Centro,Centro,0.1962021858673939,243,727,88770.74600255219,0.4959540286076685,2
1191261348067720296,0.7813712499336893,61706.13913399001,741.4316241089309,105,2,6,apartamento,25,5.0,True,240.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,123556.29626068372,0.7032341249403204,2
1191386301072209798,0.7275684949439916,48862.36369515275,628.123931097013,105,1,4,apartamento,22,4.860000133514404,True,190.0,0,0,1.0,True,True,Centro,Centro,0.2473468318154216,240,702,97838.76887202669,0.6548116454495925,1
1192836728602105901,0.6780563018779495,45073.34871434865,619.4791781519021,105,1,4,apartamento,22,4.949999809265137,True,190.0,0,0,1.0,True,True,Centro,Centro,0.3993702407681223,206,681,90251.89560342314,0.6102506716901546,1
1193347652334673191,0.7773576250295698,76528.73443738636,924.0217387917489,105,3,6,apartamento,12,5.0,True,200.0,0,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.3933956624836556,372,1670,153236.08181138663,0.6996218625266128,3
1193414131980072087,0.810804964525292,63754.01020328673,739.731977083795,105,2,6,apartamento,16,4.940000057220459,True,240.0,0,0,1.0,True,True,Centro,Centro,0.2473468318154216,240,702,127656.81799308832,0.7297244680727628,2
1193496259129259761,0.426846441951139,34496.147985173426,738.0987211049742,105,2,6,apartamento,13,4.769999980926514,True,240.0,0,0,2.0,False,True,Centro,Centro,0.2473468318154216,240,702,69072.80766753871,0.3841617977560251,2
1193657356522503551,0.5196996254855342,40392.86429811085,715.4220243295133,105,2,6,apartamento,11,4.909999847412109,True,250.0,0,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.5431982973670942,172,1264,80880.00283404325,0.46772966293698076,2
1195858349379362032,0.833084624759183,74555.13346521487,843.1987095834795,105,3,8,apartamento,17,4.710000038146973,False,330.0,0,0,3.0,False,False,Centro,Centro,0.1605114327433518,170,744,149284.27361466095,0.7497761622832647,3
1197121947398131654,0.7813712499336893,35492.35659970042,426.4592788738237,105,1,2,apartamento,21,4.670000076293945,True,170.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,71067.54998072519,0.7032341249403204,1
1197195878719681680,0.6780563018779495,30675.827285279032,421.60249499644846,105,1,3,apartamento,16,4.559999942779541,True,160.0,0,0,1.0,False,True,Centro,Centro,0.2478946655294867,240,703,61423.24989530457,0.6102506716901546,1
1198703061430420363,0.9439711543866977,43885.016200257545,441.21478553782254,105,1,4,apartamento,11,5.0,False,200.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,87872.45708680451,0.8495740389480279,1
1199996219082185363,0.7929502547481149,20007.078190170592,237.075766596418,105,2,5,apartamento,12,4.670000076293945,,0.0,0,0,1.0,False,,Morretes,Morretes,0.5808873827625123,88,625,40060.85155980393,0.7136552292733034,2
1203075817950465589,0.8977668217788104,143246.10909437286,1509.8137956544408,105,3,6,apartamento,0,0.0,False,400.0,0,0,2.0,False,False,Centro,Centro,0.0676527529594558,157,743,286826.5450058812,0.8079901396009294,3
1203140233522044896,0.4173177775415248,21923.390330905524,479.39925363992603,105,1,4,apartamento,13,5.0,False,180.0,0,0,1.0,True,False,Centro,Centro,0.2855555144815238,244,688,43897.948385363816,0.37558599978737234,1
1207335703563012811,0.5176037598740509,25767.92147974575,458.1603300296481,105,1,2,apartamento,1,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,51595.98356105467,0.46584338388664587,1
